CustomerID,Email,Segment,Subsegment,Status
17284,dylan30@example.net,Risk,"Risk, Medium CLV",active
17287,patrickholmes@example.com,Risk,"Risk, Low CLV",active
17288,rodriguezluis@example.net,Risk,"Risk, Low CLV",active
17289,tharrison@example.org,High Value,"High Value, Medium CLV",active
17290,obauer@example.org,High Value,"High Value, High CLV",active
17293,cobbgregory@example.com,Risk,"Risk, Low CLV",active
17295,wwalker@example.net,High Value,"High Value, Medium CLV",active
17298,murphytheresa@example.com,Risk,"Risk, Medium CLV",active
17299,mcbrideerika@example.com,Nurture,"Nurture, Medium CLV",active
17302,gregorytaylor@example.com,Nurture,"Nurture, Medium CLV",active
17306,joshuamerritt@example.com,Risk,"Risk, High CLV",active
17311,justinhoward@example.com,Risk,"Risk, Medium CLV",active
17312,alexandra17@example.org,High Value,"High Value, Medium CLV",active
17314,shane06@example.com,Risk,"Risk, High CLV",active
17315,lhunter@example.net,Risk,"Risk, High CLV",active
17317,deborahanthony@example.com,High Value,"High Value, High CLV",active
17320,samuel27@example.org,Risk,"Risk, Low CLV",active
17321,rodriguezmichelle@example.com,High Value,"High Value, Medium CLV",active
17323,carriephillips@example.com,Risk,"Risk, Medium CLV",active
17324,xbarnett@example.net,Risk,"Risk, Low CLV",active
17329,fstewart@example.org,Risk,"Risk, Low CLV",active
17330,petersonalex@example.net,High Value,"High Value, Medium CLV",active
17334,erika06@example.org,High Value,"High Value, Low CLV",active
17337,falexander@example.org,Nurture,"Nurture, Medium CLV",active
17338,paula44@example.org,Risk,"Risk, High CLV",active
17339,sharonwells@example.org,Risk,"Risk, Low CLV",active
17340,dereksmith@example.net,Risk,"Risk, High CLV",active
17341,kellicrawford@example.com,Risk,"Risk, Low CLV",active
17345,hmcpherson@example.org,Nurture,"Nurture, Medium CLV",active
17346,daviessamantha@example.org,Risk,"Risk, Medium CLV",active
17348,lsanchez@example.com,Nurture,"Nurture, Medium CLV",active
17350,nwalker@example.net,Risk,"Risk, High CLV",active
17351,vcardenas@example.net,Nurture,"Nurture, Low CLV",active
17353,robertshaw@example.org,Risk,"Risk, Medium CLV",active
17358,daykara@example.com,Risk,"Risk, Low CLV",active
17360,daniellegordon@example.com,Nurture,"Nurture, Low CLV",active
17361,joseph85@example.org,Nurture,"Nurture, Low CLV",active
17362,rbrown@example.net,High Value,"High Value, Low CLV",active
17364,estein@example.org,Risk,"Risk, High CLV",active
17365,nicolecain@example.com,Risk,"Risk, High CLV",active
17368,mannkevin@example.net,Risk,"Risk, Medium CLV",active
17370,ginasmith@example.org,High Value,"High Value, Medium CLV",active
17371,janet66@example.net,Risk,"Risk, Low CLV",active
17372,jessica79@example.com,Risk,"Risk, Low CLV",active
17373,tdean@example.net,Nurture,"Nurture, Low CLV",active
17374,robert26@example.org,High Value,"High Value, Low CLV",active
17375,patrickvance@example.com,Risk,"Risk, Low CLV",active
17376,marcvelasquez@example.net,Nurture,"Nurture, Low CLV",active
17377,mccormickmisty@example.net,Risk,"Risk, High CLV",active
17381,ymoran@example.org,Risk,"Risk, High CLV",active
17384,gavinharris@example.net,Nurture,"Nurture, Low CLV",active
17386,lucasalvarez@example.org,Risk,"Risk, High CLV",active
17387,connerlogan@example.org,Risk,"Risk, High CLV",active
17388,andrewsbrian@example.net,Nurture,"Nurture, Medium CLV",active
17389,bradley22@example.org,Risk,"Risk, High CLV",active
17391,brenda33@example.org,High Value,"High Value, Low CLV",active
17392,monica72@example.com,Risk,"Risk, Low CLV",active
17396,martha31@example.org,Risk,"Risk, High CLV",active
17398,danielalexander@example.com,High Value,"High Value, Low CLV",active
17400,nicole20@example.org,Risk,"Risk, Low CLV",active
17402,deannahayes@example.org,Risk,"Risk, Medium CLV",active
17404,lisawilliams@example.com,Risk,"Risk, High CLV",active
17405,bobbypowell@example.net,High Value,"High Value, Medium CLV",active
17406,emejia@example.org,Risk,"Risk, Low CLV",active
17409,heatherboyd@example.com,Risk,"Risk, Low CLV",active
17410,longallison@example.com,Nurture,"Nurture, Medium CLV",active
17411,jared50@example.org,Nurture,"Nurture, Medium CLV",active
17412,lcarpenter@example.net,Risk,"Risk, Low CLV",active
17414,davidfrancis@example.com,High Value,"High Value, Low CLV",active
17416,devans@example.net,Risk,"Risk, High CLV",active
17418,chad10@example.com,Nurture,"Nurture, Low CLV",active
17419,janetdixon@example.org,Risk,"Risk, High CLV",active
17420,jody53@example.org,Risk,"Risk, Low CLV",active
17422,nwatts@example.net,Risk,"Risk, High CLV",active
17423,aaronpennington@example.com,Nurture,"Nurture, Low CLV",active
17425,carl98@example.com,High Value,"High Value, Medium CLV",active
17426,blankenshipwilliam@example.net,Risk,"Risk, High CLV",active
17428,brett90@example.org,Risk,"Risk, High CLV",active
17429,vfranklin@example.net,High Value,"High Value, Low CLV",active
17430,matthewsannette@example.net,Risk,"Risk, Low CLV",active
17432,qharper@example.net,High Value,"High Value, High CLV",active
17434,moorezachary@example.com,Nurture,"Nurture, High CLV",active
17436,stacy94@example.com,Nurture,"Nurture, Low CLV",active
17440,david26@example.com,High Value,"High Value, Low CLV",active
17442,jamieschaefer@example.net,Risk,"Risk, High CLV",active
17444,landrews@example.com,Risk,"Risk, High CLV",active
17446,robertcosta@example.org,High Value,"High Value, Low CLV",active
17447,tfreeman@example.org,High Value,"High Value, Medium CLV",active
17449,imeyer@example.com,Risk,"Risk, Medium CLV",active
17450,tdougherty@example.com,Risk,"Risk, High CLV",active
17451,jeffreyreyes@example.org,Nurture,"Nurture, High CLV",active
17453,lbarrera@example.net,High Value,"High Value, Medium CLV",active
17454,christopher95@example.com,Risk,"Risk, Low CLV",active
17457,paynebrian@example.net,Nurture,"Nurture, Medium CLV",active
17459,rodneypadilla@example.com,High Value,"High Value, High CLV",active
17460,mcunningham@example.org,Risk,"Risk, Low CLV",active
17461,xblack@example.net,High Value,"High Value, High CLV",active
17462,gcarr@example.com,Nurture,"Nurture, Low CLV",active
17463,lindabaker@example.com,Risk,"Risk, Medium CLV",active
17466,wallacetonya@example.net,High Value,"High Value, Medium CLV",active
17468,xrose@example.org,High Value,"High Value, High CLV",active
17469,shaun13@example.com,Risk,"Risk, High CLV",active
17470,melissawalker@example.com,Risk,"Risk, Low CLV",active
17472,johnsonchristian@example.org,High Value,"High Value, Low CLV",active
17481,gfernandez@example.org,Nurture,"Nurture, High CLV",active
17483,tcox@example.org,High Value,"High Value, Medium CLV",active
17489,vlambert@example.net,High Value,"High Value, Low CLV",active
17490,tiffanypearson@example.org,Risk,"Risk, High CLV",active
17491,braydale@example.net,Risk,"Risk, Medium CLV",active
17495,johnsonsamantha@example.net,High Value,"High Value, High CLV",active
17500,peterhall@example.org,Risk,"Risk, High CLV",active
17502,tom47@example.org,High Value,"High Value, High CLV",active
17503,ghanson@example.com,High Value,"High Value, High CLV",active
17504,harveyjessica@example.net,Risk,"Risk, High CLV",active
17505,matthewcoleman@example.net,Risk,"Risk, Medium CLV",active
17507,bsharp@example.net,High Value,"High Value, Low CLV",active
17509,scottcarlson@example.org,Risk,"Risk, High CLV",active
17511,barrettstephanie@example.net,Risk,"Risk, High CLV",active
17512,juarezdenise@example.net,Risk,"Risk, High CLV",active
17515,katie21@example.net,Nurture,"Nurture, Low CLV",active
17516,nataliefernandez@example.net,Nurture,"Nurture, Low CLV",active
17519,hdavis@example.net,Risk,"Risk, Low CLV",active
17521,cookglenn@example.org,Nurture,"Nurture, Medium CLV",active
17522,daniel69@example.org,Nurture,"Nurture, Medium CLV",active
17523,michael64@example.net,High Value,"High Value, High CLV",active
17526,luisscott@example.com,Risk,"Risk, Low CLV",active
17527,qmccoy@example.org,Nurture,"Nurture, Medium CLV",active
17528,kathymorrison@example.net,Risk,"Risk, High CLV",active
17530,mmcgee@example.net,Risk,"Risk, Medium CLV",active
17537,brownchristina@example.com,Nurture,"Nurture, Low CLV",active
17540,robertromero@example.net,Nurture,"Nurture, Low CLV",active
17549,michaeloconnor@example.com,High Value,"High Value, Medium CLV",active
17550,stephen89@example.com,High Value,"High Value, Low CLV",active
17552,xmartin@example.org,Risk,"Risk, Low CLV",active
17554,deborah69@example.com,Nurture,"Nurture, High CLV",active
17555,melanie88@example.com,Risk,"Risk, Low CLV",active
17557,sheilavance@example.com,High Value,"High Value, Medium CLV",active
17560,bryan19@example.org,Nurture,"Nurture, Medium CLV",active
17562,connorpayne@example.net,Risk,"Risk, High CLV",active
17564,ycampos@example.com,High Value,"High Value, High CLV",active
17566,luisgeorge@example.net,Risk,"Risk, High CLV",active
17567,spencerdiana@example.com,Risk,"Risk, Medium CLV",active
17571,lynnwhite@example.com,Risk,"Risk, Medium CLV",active
17572,andreaalvarado@example.com,Risk,"Risk, Low CLV",active
17573,wallacelauren@example.net,High Value,"High Value, Medium CLV",active
17576,melissa38@example.org,Risk,"Risk, Medium CLV",active
17579,christopher23@example.org,Nurture,"Nurture, Medium CLV",active
17580,hhuffman@example.net,Risk,"Risk, Low CLV",active
17581,joel27@example.org,Risk,"Risk, High CLV",active
17584,jasonberg@example.net,Risk,"Risk, Medium CLV",active
17585,parkerkatherine@example.com,Nurture,"Nurture, Medium CLV",active
17588,janet20@example.org,Risk,"Risk, Medium CLV",active
17589,lschneider@example.net,Risk,"Risk, High CLV",active
17590,joannesalinas@example.net,Risk,"Risk, High CLV",active
17591,john61@example.net,Risk,"Risk, Medium CLV",active
17593,jonathanhawkins@example.org,Risk,"Risk, Medium CLV",active
17594,jensenjohnny@example.org,Risk,"Risk, Medium CLV",active
17595,herrerakyle@example.com,High Value,"High Value, High CLV",active
17596,zchurch@example.org,Risk,"Risk, Medium CLV",active
17602,carlos84@example.net,Risk,"Risk, High CLV",active
17604,jay95@example.org,High Value,"High Value, Low CLV",active
17609,dvalencia@example.org,Nurture,"Nurture, Medium CLV",active
17611,cameronsmith@example.org,Risk,"Risk, Medium CLV",active
17612,abigail86@example.org,Risk,"Risk, High CLV",active
17613,carterchristopher@example.net,Risk,"Risk, High CLV",active
17615,philliphill@example.com,High Value,"High Value, Low CLV",active
17616,dylanjacobs@example.com,Risk,"Risk, Low CLV",active
17618,harrisrichard@example.org,Risk,"Risk, Low CLV",active
17621,toddconrad@example.org,Risk,"Risk, Low CLV",active
17624,jimmy88@example.net,Risk,"Risk, Medium CLV",active
17625,colemankevin@example.org,Risk,"Risk, High CLV",active
17629,sandra37@example.net,Risk,"Risk, Low CLV",active
17630,amy14@example.net,High Value,"High Value, Low CLV",active
17631,matthew86@example.net,Nurture,"Nurture, Low CLV",active
17633,guerradana@example.net,Nurture,"Nurture, High CLV",active
17634,james60@example.com,Risk,"Risk, Medium CLV",active
17637,vstephens@example.org,High Value,"High Value, Medium CLV",active
17642,matthewfranklin@example.org,High Value,"High Value, Medium CLV",active
17644,vwatson@example.com,Risk,"Risk, High CLV",active
17646,bbaker@example.com,Risk,"Risk, Low CLV",active
17648,kaitlyn29@example.com,Risk,"Risk, Medium CLV",active
17651,tcortez@example.org,Risk,"Risk, High CLV",active
17652,michelehowell@example.org,Risk,"Risk, High CLV",active
17653,gregorywalker@example.com,Nurture,"Nurture, High CLV",active
17655,sandovalpatrick@example.net,Risk,"Risk, Medium CLV",active
17656,averydaniel@example.com,Nurture,"Nurture, High CLV",active
17658,martinezdaniel@example.org,Nurture,"Nurture, Low CLV",active
17659,clee@example.net,Risk,"Risk, Medium CLV",active
17663,freyes@example.com,Risk,"Risk, Medium CLV",active
17664,ttran@example.org,Nurture,"Nurture, Low CLV",active
17666,tamaraknox@example.com,High Value,"High Value, High CLV",active
17667,vobrien@example.com,Nurture,"Nurture, Medium CLV",active
17668,rlogan@example.com,High Value,"High Value, High CLV",active
17669,wadekaitlin@example.org,Risk,"Risk, High CLV",active
17671,heathermosley@example.com,Risk,"Risk, Low CLV",active
17672,tmahoney@example.org,Risk,"Risk, High CLV",active
17673,danielflores@example.net,Risk,"Risk, Medium CLV",active
17674,ymayo@example.org,Risk,"Risk, Low CLV",active
17675,patricia22@example.org,Risk,"Risk, High CLV",active
17676,wgriffin@example.org,Risk,"Risk, Low CLV",active
17677,valdezmary@example.net,Risk,"Risk, High CLV",active
17679,kingdavid@example.net,High Value,"High Value, Medium CLV",active
17682,mary82@example.net,Risk,"Risk, Medium CLV",active
17685,timduran@example.net,Risk,"Risk, Medium CLV",active
17686,brian16@example.net,Risk,"Risk, High CLV",active
17690,wgarcia@example.net,Risk,"Risk, High CLV",active
17691,fwilliams@example.com,High Value,"High Value, Low CLV",active
17692,barbara33@example.com,Risk,"Risk, Low CLV",active
17695,lynchrenee@example.org,Risk,"Risk, Medium CLV",active
17696,aaronmills@example.org,Risk,"Risk, Medium CLV",active
17700,derrick18@example.com,Risk,"Risk, High CLV",active
17702,cynthiashepherd@example.com,Risk,"Risk, High CLV",active
17703,brendachambers@example.net,High Value,"High Value, Medium CLV",active
17704,qpetersen@example.org,Risk,"Risk, Low CLV",active
17705,michael09@example.net,Risk,"Risk, High CLV",active
17706,carrolltimothy@example.com,Risk,"Risk, High CLV",active
17707,gthompson@example.com,High Value,"High Value, Low CLV",active
17708,urodriguez@example.org,High Value,"High Value, Low CLV",active
17711,karinahunter@example.com,Nurture,"Nurture, Low CLV",active
17716,acampbell@example.net,Risk,"Risk, High CLV",active
17719,mcclainjulie@example.org,Risk,"Risk, High CLV",active
17720,isabellacarr@example.net,Risk,"Risk, Low CLV",active
17722,bruceberry@example.org,Risk,"Risk, Low CLV",active
17723,whall@example.com,Risk,"Risk, High CLV",active
17724,dakotaflores@example.net,High Value,"High Value, Medium CLV",active
17725,weeksandrew@example.net,Risk,"Risk, High CLV",active
17728,sara29@example.com,Risk,"Risk, High CLV",active
17730,marshallrobert@example.org,Risk,"Risk, High CLV",active
17731,millerchristopher@example.com,High Value,"High Value, Medium CLV",active
17733,matthewpowell@example.org,Risk,"Risk, Low CLV",active
17734,wigginsrussell@example.org,Nurture,"Nurture, Medium CLV",active
17735,davidyang@example.org,Risk,"Risk, High CLV",active
17736,shirleycoleman@example.com,High Value,"High Value, Medium CLV",active
17737,snguyen@example.net,High Value,"High Value, Medium CLV",active
17738,gallowaykim@example.org,Risk,"Risk, Medium CLV",active
17739,jonesanthony@example.com,Risk,"Risk, Medium CLV",active
17742,kellyjulie@example.net,Nurture,"Nurture, Low CLV",active
17744,sjuarez@example.net,Risk,"Risk, Medium CLV",active
17749,katherine15@example.org,High Value,"High Value, Low CLV",active
17750,jhill@example.com,Risk,"Risk, High CLV",active
17754,sbeck@example.org,Nurture,"Nurture, High CLV",active
17757,nunezkyle@example.com,Risk,"Risk, High CLV",active
17758,xwells@example.net,Risk,"Risk, High CLV",active
17759,kevinlewis@example.org,Risk,"Risk, Medium CLV",active
17760,alyssa36@example.com,Risk,"Risk, Low CLV",active
17764,gmartinez@example.net,Risk,"Risk, Medium CLV",active
17765,lauramartinez@example.net,High Value,"High Value, Low CLV",active
17768,jonathan49@example.net,Risk,"Risk, High CLV",active
17769,tcochran@example.net,Risk,"Risk, High CLV",active
17770,vthompson@example.net,High Value,"High Value, Medium CLV",active
17771,harrisedward@example.net,Nurture,"Nurture, Low CLV",active
17774,vberry@example.net,Nurture,"Nurture, Medium CLV",active
17777,dilloncurry@example.org,High Value,"High Value, High CLV",active
17779,julie66@example.com,High Value,"High Value, Medium CLV",active
17781,lwest@example.com,High Value,"High Value, Low CLV",active
17783,taylormccormick@example.net,Nurture,"Nurture, Low CLV",active
17786,justinlevine@example.net,Nurture,"Nurture, Low CLV",active
17787,kevingarza@example.net,Risk,"Risk, Low CLV",active
17788,nicoleli@example.net,Risk,"Risk, High CLV",active
17790,millermichael@example.net,Risk,"Risk, Medium CLV",active
17795,hwallace@example.net,High Value,"High Value, Low CLV",active
17796,ghernandez@example.net,Risk,"Risk, Low CLV",active
17797,astewart@example.net,Risk,"Risk, Medium CLV",active
17799,wrightdiana@example.net,Risk,"Risk, Medium CLV",active
17800,lambertpatricia@example.com,Risk,"Risk, Medium CLV",active
17802,julieglenn@example.com,Risk,"Risk, Low CLV",active
17809,xthomas@example.org,Risk,"Risk, High CLV",active
17811,fhuber@example.org,Risk,"Risk, High CLV",active
17812,luke53@example.net,Risk,"Risk, Low CLV",active
17813,grichmond@example.org,Nurture,"Nurture, High CLV",active
17816,ubailey@example.com,Risk,"Risk, Low CLV",active
17817,tracey96@example.net,Nurture,"Nurture, Low CLV",active
17819,kerryjones@example.com,Risk,"Risk, Medium CLV",active
17827,kiara77@example.org,Risk,"Risk, Low CLV",active
17828,qblake@example.com,Nurture,"Nurture, Medium CLV",active
17830,jennifer13@example.net,Nurture,"Nurture, Low CLV",active
17835,harpermarie@example.net,High Value,"High Value, High CLV",active
17837,allisonchristian@example.com,High Value,"High Value, High CLV",active
17838,marc30@example.com,Risk,"Risk, Medium CLV",active
17841,margaret05@example.com,Risk,"Risk, High CLV",active
17848,nicole38@example.net,Risk,"Risk, Low CLV",active
17849,daniel35@example.net,High Value,"High Value, Low CLV",active
17850,ayalaangela@example.com,Risk,"Risk, Medium CLV",active
17854,angela94@example.org,High Value,"High Value, Low CLV",active
17856,evan71@example.net,Nurture,"Nurture, Medium CLV",active
17857,sgreer@example.net,Risk,"Risk, High CLV",active
17858,wperez@example.com,Risk,"Risk, High CLV",active
17861,heather74@example.org,Risk,"Risk, High CLV",active
17863,jimmymckee@example.org,Risk,"Risk, Medium CLV",active
17864,berrymatthew@example.net,Nurture,"Nurture, Low CLV",active
17865,newtonfelicia@example.com,Risk,"Risk, High CLV",active
17867,salazaramy@example.com,Risk,"Risk, Medium CLV",active
17869,zdavis@example.net,Risk,"Risk, Low CLV",active
17870,rrivera@example.com,Risk,"Risk, Low CLV",active
17873,asmith@example.net,Risk,"Risk, Low CLV",active
17874,jill78@example.org,High Value,"High Value, Medium CLV",active
17883,grace39@example.org,Nurture,"Nurture, Medium CLV",active
17884,ashleymorris@example.org,Risk,"Risk, Low CLV",active
17886,lmccall@example.net,Nurture,"Nurture, Medium CLV",active
17888,tracy22@example.com,Risk,"Risk, Low CLV",active
17889,kevin69@example.org,High Value,"High Value, Low CLV",active
17890,zbrown@example.com,Risk,"Risk, Low CLV",active
17892,mccormickcindy@example.com,High Value,"High Value, Low CLV",active
17894,lewisvincent@example.net,Risk,"Risk, Low CLV",active
17897,valerieyoung@example.com,Risk,"Risk, Low CLV",active
17898,lisagarcia@example.org,High Value,"High Value, Low CLV",active
17905,ptorres@example.net,Risk,"Risk, Low CLV",active
17912,eyang@example.org,Risk,"Risk, Low CLV",active
17913,thomasmiller@example.org,Risk,"Risk, Low CLV",active
17917,qhuff@example.net,Risk,"Risk, Low CLV",active
17920,richardturner@example.com,Risk,"Risk, Medium CLV",active
17921,vanessa93@example.org,Nurture,"Nurture, Medium CLV",active
17924,mvaughan@example.net,Risk,"Risk, Medium CLV",active
17926,warrengregory@example.org,High Value,"High Value, Low CLV",active
17928,richardsonamber@example.org,Nurture,"Nurture, Low CLV",active
17929,tiffanymccoy@example.org,Risk,"Risk, Medium CLV",active
17930,amanda81@example.net,Nurture,"Nurture, High CLV",active
17931,zrodriguez@example.org,High Value,"High Value, Low CLV",active
17932,jennifermorris@example.org,Nurture,"Nurture, Medium CLV",active
17934,ashley67@example.org,High Value,"High Value, Medium CLV",active
17935,griffinjennifer@example.org,High Value,"High Value, Low CLV",active
17937,stephaniehuffman@example.org,Risk,"Risk, Medium CLV",active
17940,thomasgutierrez@example.org,Risk,"Risk, Medium CLV",active
17946,cortezmargaret@example.com,High Value,"High Value, Low CLV",active
17949,james44@example.com,Risk,"Risk, High CLV",active
17950,coxshawna@example.org,Risk,"Risk, Low CLV",active
17951,cookbobby@example.net,Risk,"Risk, Low CLV",active
17954,michaelnguyen@example.net,Risk,"Risk, Medium CLV",active
17955,clarkregina@example.com,High Value,"High Value, Low CLV",active
17961,xrhodes@example.net,Risk,"Risk, Low CLV",active
17964,isaacflores@example.org,Risk,"Risk, Low CLV",active
17965,adam46@example.com,Risk,"Risk, Medium CLV",active
17966,xgregory@example.net,Nurture,"Nurture, Medium CLV",active
17969,adavis@example.net,Risk,"Risk, Low CLV",active
17974,caseamy@example.org,Nurture,"Nurture, Medium CLV",active
17975,harrisonpaula@example.org,Risk,"Risk, High CLV",active
17979,jessica86@example.com,Nurture,"Nurture, Medium CLV",active
17980,ericmartinez@example.net,Risk,"Risk, Low CLV",active
17988,hudsonsandra@example.org,Risk,"Risk, Low CLV",active
17990,zachary28@example.com,Risk,"Risk, Low CLV",active
17991,amanda79@example.org,High Value,"High Value, Low CLV",active
17994,martinezisaac@example.net,Nurture,"Nurture, Low CLV",active
17997,christinedean@example.org,Nurture,"Nurture, High CLV",active
17999,jacob85@example.com,Risk,"Risk, Low CLV",active
18001,dana28@example.net,High Value,"High Value, Medium CLV",active
18005,dominique00@example.com,High Value,"High Value, Medium CLV",active
18008,stevenbrown@example.net,Risk,"Risk, High CLV",active
18016,kristensmith@example.org,Risk,"Risk, Low CLV",active
18017,vickie43@example.net,Nurture,"Nurture, Low CLV",active
18018,johnny94@example.org,High Value,"High Value, Low CLV",active
18030,woodgary@example.com,High Value,"High Value, Medium CLV",active
18035,desiree13@example.com,High Value,"High Value, High CLV",active
18036,jacob24@example.com,Nurture,"Nurture, Low CLV",active
18037,bensonjane@example.net,Risk,"Risk, Low CLV",active
18040,xlindsey@example.org,Nurture,"Nurture, Low CLV",active
18041,solomoneric@example.org,Risk,"Risk, Medium CLV",active
18043,jennifertaylor@example.org,Risk,"Risk, Low CLV",active
18044,jenna02@example.net,Risk,"Risk, Medium CLV",active
18055,jenkinsemily@example.net,Risk,"Risk, High CLV",active
18059,kristiestrada@example.org,High Value,"High Value, Medium CLV",active
18061,jennifer11@example.com,Risk,"Risk, Medium CLV",active
18062,simpsonstephanie@example.net,Nurture,"Nurture, Low CLV",active
18064,allenwilliam@example.com,Risk,"Risk, Low CLV",active
18065,karen56@example.com,Risk,"Risk, Medium CLV",active
18069,washingtonkayla@example.com,Risk,"Risk, High CLV",active
18071,brian90@example.org,Risk,"Risk, Low CLV",active
18073,williampayne@example.com,Risk,"Risk, High CLV",active
18075,nortonjoseph@example.org,Risk,"Risk, Medium CLV",active
18077,amanda95@example.com,Risk,"Risk, Medium CLV",active
18078,crawfordrachel@example.org,High Value,"High Value, Low CLV",active
18079,cwebb@example.org,Risk,"Risk, High CLV",active
18080,reederic@example.org,Nurture,"Nurture, Low CLV",active
18081,pweber@example.net,High Value,"High Value, Medium CLV",active
18085,nicole43@example.com,Risk,"Risk, Low CLV",active
18092,holly77@example.org,Risk,"Risk, High CLV",active
18093,joseph98@example.org,Risk,"Risk, Medium CLV",active
18094,flowersgabriel@example.org,Risk,"Risk, High CLV",active
18095,allisonboyd@example.net,High Value,"High Value, Low CLV",active
18096,jensenelizabeth@example.net,High Value,"High Value, High CLV",active
18097,kwood@example.com,Risk,"Risk, Medium CLV",active
18101,sbyrd@example.net,High Value,"High Value, Low CLV",active
18102,zmathis@example.net,Risk,"Risk, High CLV",active
18109,kristenabbott@example.org,Risk,"Risk, High CLV",active
18112,pettymatthew@example.com,High Value,"High Value, Low CLV",active
18116,christina58@example.net,Risk,"Risk, Low CLV",active
18118,ltorres@example.org,Risk,"Risk, High CLV",active
18121,ycastillo@example.org,High Value,"High Value, Low CLV",active
18122,spitts@example.com,Nurture,"Nurture, High CLV",active
18123,johnsonwilliam@example.org,High Value,"High Value, High CLV",active
18125,hunttara@example.com,Nurture,"Nurture, Low CLV",active
18127,garciamichael@example.org,High Value,"High Value, Medium CLV",active
18130,adamscarla@example.org,High Value,"High Value, High CLV",active
18135,uross@example.com,Nurture,"Nurture, Medium CLV",active
18136,sluna@example.net,Nurture,"Nurture, Low CLV",active
18139,morrisdavid@example.net,Risk,"Risk, High CLV",active
18142,brianparker@example.org,Risk,"Risk, Medium CLV",active
18143,tina92@example.com,Risk,"Risk, Medium CLV",active
18144,cnichols@example.com,Risk,"Risk, Medium CLV",active
18145,woodkelli@example.net,Risk,"Risk, High CLV",active
18146,ztaylor@example.net,High Value,"High Value, Low CLV",active
18147,mpatterson@example.org,High Value,"High Value, Medium CLV",active
18149,julie36@example.com,Nurture,"Nurture, Low CLV",active
18150,tgreen@example.com,Nurture,"Nurture, Medium CLV",active
18151,gwendolyncastillo@example.org,High Value,"High Value, Low CLV",active
18154,rcarter@example.net,High Value,"High Value, High CLV",active
18155,william97@example.com,Nurture,"Nurture, Low CLV",active
18156,natalieswanson@example.org,Risk,"Risk, Low CLV",active
18158,jarviscourtney@example.com,High Value,"High Value, Medium CLV",active
18160,georgeoliver@example.net,High Value,"High Value, Low CLV",active
18161,lroach@example.com,Risk,"Risk, Medium CLV",active
18167,tcobb@example.org,Risk,"Risk, High CLV",active
18168,davisemily@example.org,Risk,"Risk, Low CLV",active
18170,dominguezmichael@example.org,Nurture,"Nurture, Medium CLV",active
18171,ylane@example.com,Nurture,"Nurture, Medium CLV",active
18172,teresa90@example.com,Risk,"Risk, High CLV",active
18173,saralara@example.net,Risk,"Risk, Medium CLV",active
18177,yatesdavid@example.net,Risk,"Risk, Medium CLV",active
18178,gregorybarnes@example.com,Risk,"Risk, Low CLV",active
18179,farmerwilliam@example.net,Risk,"Risk, Medium CLV",active
18180,wrodriguez@example.com,Nurture,"Nurture, High CLV",active
18183,moralesanthony@example.net,High Value,"High Value, Low CLV",active
18188,zball@example.org,Risk,"Risk, Medium CLV",active
18189,andersonmary@example.com,Risk,"Risk, Low CLV",active
18190,zlane@example.net,High Value,"High Value, Low CLV",active
18196,moorechristian@example.net,Nurture,"Nurture, Low CLV",active
18198,amanda56@example.net,Risk,"Risk, High CLV",active
18202,colejason@example.org,Risk,"Risk, Medium CLV",active
18204,bstanton@example.com,Risk,"Risk, High CLV",active
18205,michael91@example.net,High Value,"High Value, Medium CLV",active
18210,holmeshaley@example.com,Risk,"Risk, High CLV",active
18211,williammorgan@example.com,Nurture,"Nurture, Low CLV",active
18217,johncross@example.net,High Value,"High Value, Medium CLV",active
18218,albert15@example.org,High Value,"High Value, Low CLV",active
18219,millerjason@example.org,Risk,"Risk, Medium CLV",active
18221,madeline88@example.org,Nurture,"Nurture, Medium CLV",active
18223,wandagill@example.com,Risk,"Risk, High CLV",active
18225,salinasmary@example.org,Risk,"Risk, High CLV",active
18226,nbecker@example.org,Risk,"Risk, High CLV",active
18228,aaronmiller@example.org,High Value,"High Value, Medium CLV",active
18229,gonzalezamanda@example.net,Risk,"Risk, High CLV",active
18230,wellsmelissa@example.net,Risk,"Risk, High CLV",active
18231,leahbarnett@example.org,Risk,"Risk, High CLV",active
18232,gregg52@example.net,High Value,"High Value, Medium CLV",active
18235,kellimiller@example.net,Risk,"Risk, High CLV",active
18236,bkidd@example.com,Risk,"Risk, Medium CLV",active
18237,collinshannah@example.net,High Value,"High Value, High CLV",active
18239,valeriemartinez@example.com,Risk,"Risk, Low CLV",active
18241,thomas59@example.com,Risk,"Risk, High CLV",active
18242,debbiebrown@example.com,Risk,"Risk, High CLV",active
18245,smithelizabeth@example.com,Risk,"Risk, Medium CLV",active
18246,brittany51@example.com,Nurture,"Nurture, Low CLV",active
18248,colinbutler@example.com,High Value,"High Value, Low CLV",active
18252,brianna53@example.net,Risk,"Risk, Medium CLV",active
18257,nguerrero@example.net,Risk,"Risk, High CLV",active
18259,elizabethgordon@example.org,Risk,"Risk, Medium CLV",active
18260,stanley51@example.net,Risk,"Risk, Medium CLV",active
18261,darlenemathis@example.com,High Value,"High Value, Medium CLV",active
18263,shaun67@example.com,Risk,"Risk, Medium CLV",active
18265,sandra42@example.net,High Value,"High Value, Medium CLV",active
18270,evanschristian@example.net,Nurture,"Nurture, Low CLV",active
18272,gutierrezsophia@example.com,Risk,"Risk, High CLV",active
18273,glenda62@example.org,Nurture,"Nurture, Low CLV",active
